24325	3	3	0.333333333333	97	97
24394	42	42	0.0940766550523	977	977
40517	49	49	0.0799319727891	884	884
58507	6	6	0.266666666667	148	148
3737	22	22	0.242424242424	572	572
3905	1	1	0.0	42	42
7237	4	4	0.5	80	80
12715	13	13	0.294871794872	312	312
13648	50	50	0.0897959183673	1058	1058
13659	9	9	0.361111111111	237	237
13664	10	10	0.311111111111	188	188
14304	6	6	0.266666666667	134	134
14823	26	26	0.0830769230769	455	455
17370	40	40	0.0782051282051	632	632
18956	34	34	0.130124777184	783	783
19615	60	60	0.0661016949153	1171	1171
19660	30	30	0.12183908046	580	580
21669	31	31	0.137634408602	814	814
23106	15	15	0.104761904762	241	241
24832	4	4	0.333333333333	104	104
26021	19	19	0.210526315789	416	416
26363	9	9	0.0833333333333	127	127
28240	19	19	0.210526315789	372	372
35376	3	3	0.333333333333	68	68
35424	36	36	0.122222222222	790	790
36383	33	33	0.0757575757576	397	397
36860	41	41	0.113414634146	1003	1003
37616	24	24	0.0978260869565	379	379
37932	20	20	0.168421052632	446	446
39984	9	9	0.277777777778	202	202
41687	37	37	0.0765765765766	736	736
44934	36	36	0.114285714286	830	830
48192	43	43	0.124031007752	854	854
51464	14	14	0.164835164835	321	321
55079	18	18	0.0915032679739	276	276
59077	53	53	0.102322206096	1171	1171
59471	38	38	0.108108108108	704	704
59870	10	10	0.355555555556	188	188
61742	50	50	0.104489795918	1062	1062
61796	18	18	0.209150326797	324	324
62227	45	45	0.0525252525253	918	918
65346	2	2	0.0	45	45
66689	19	19	0.187134502924	421	421
67851	17	17	0.0808823529412	154	154
24897	2	2	0.0	35	35
30545	23	23	0.0711462450593	221	221
42653	12	12	0.19696969697	205	205
1182	2	2	1.0	26	26
3175	14	14	0.10989010989	154	154
5379	22	22	0.194805194805	451	451
33426	23	23	0.118577075099	298	298
34071	26	26	0.156923076923	578	578
36192	7	7	0.190476190476	83	83
39688	7	7	0.238095238095	186	186
63113	59	59	0.0794856808884	1217	1217
65086	25	25	0.113333333333	431	431
66829	2	2	0.0	25	25
68041	16	16	0.183333333333	251	251
554	33	33	0.13446969697	767	767
3088	27	27	0.119658119658	469	469
4503	11	11	0.4	326	326
4521	11	11	0.4	326	326
6142	42	42	0.0778164924506	678	678
9117	5	5	0.7	157	157
11180	23	23	0.197628458498	466	466
12981	15	15	0.295238095238	376	376
13769	4	4	0.666666666667	113	113
20394	46	46	0.0676328502415	775	775
21477	13	13	0.166666666667	253	253
22916	13	13	0.141025641026	243	243
24295	24	24	0.18115942029	580	580
28268	11	11	0.109090909091	165	165
33726	5	5	0.4	93	93
40894	32	32	0.201612903226	744	744
44594	8	8	0.25	108	108
45385	37	37	0.0945945945946	688	688
46139	41	41	0.0602564102564	662	662
49541	25	25	0.173333333333	556	556
50970	6	6	0.666666666667	133	133
53159	18	18	0.130718954248	287	287
55835	25	25	0.243333333333	689	689
56948	18	18	0.124183006536	408	408
57628	2	2	1.0	77	77
60251	8	8	0.464285714286	177	177
60797	18	18	0.196078431373	330	330
67012	11	11	0.4	285	285
1441	65	65	0.0634615384615	706	706
3306	22	22	0.194805194805	578	578
15089	7	7	0.0952380952381	117	117
22990	14	14	0.0549450549451	112	112
25318	5	5	1.0	71	71
25406	2	2	0.0	23	23
25750	15	15	0.314285714286	179	179
25902	14	14	0.164835164835	195	195
28406	22	22	0.199134199134	234	234
28440	1	1	0.0	18	18
29941	3	3	0.0	24	24
33454	25	25	0.213333333333	512	512
39659	18	18	0.235294117647	343	343
40187	7	7	0.619047619048	98	98
42018	9	9	0.333333333333	164	164
59205	9	9	0.111111111111	86	86
1444	4	4	0.666666666667	39	39
4189	1	1	0.0	23	23
5338	20	20	0.0684210526316	179	179
12698	1	1	0.0	23	23
14425	5	5	0.3	36	36
15946	19	19	0.111111111111	237	237
19172	4	4	0.666666666667	37	37
22014	7	7	0.333333333333	103	103
29017	12	12	0.227272727273	141	141
30982	7	7	0.619047619048	119	119
34121	15	15	0.219047619048	163	163
35725	17	17	0.176470588235	282	282
35863	10	10	0.177777777778	119	119
40691	5	5	0.3	68	68
41588	25	25	0.08	231	231
45556	11	11	0.254545454545	137	137
52121	4	4	0.5	63	63
52622	24	24	0.11231884058	215	215
56995	7	7	0.333333333333	128	128
57145	4	4	0.333333333333	50	50
3029	6	6	0.4	62	62
39076	1	1	0.0	4	4
57738	26	26	0.172307692308	426	426
2394	11	11	0.145454545455	193	193
2470	2	2	1.0	39	39
6975	23	23	0.181818181818	487	487
17554	8	8	0.214285714286	171	171
17702	2	2	1.0	37	37
18533	22	22	0.138528138528	367	367
20532	10	10	0.444444444444	213	213
22552	36	36	0.0984126984127	712	712
27926	13	13	0.294871794872	238	238
29761	6	6	0.6	89	89
33137	2	2	1.0	63	63
34596	13	13	0.141025641026	240	240
