0	10	3	0.025641025641	48	62
1	10	8	0.0130718954248	37	54
2	0	1	0.0	0	0
3	1	4	0.0	0	3
4	1	1	0.0	0	6
5	7	7	0.010989010989	0	51
6	10	2	0.0	31	89
7	0	19	0.0	0	0
8	0	7	0.0	0	0
9	9	7	0.0333333333333	59	67
10	10	6	0.00833333333333	29	73
310	0	3	0.0	0	0
1091	5	4	0.0	17	29
1213	10	4	0.0	49	143
1517	0	11	0.0	0	0
3082	0	5	0.0	0	0
3084	0	15	0.00952380952381	0	0
3326	0	1	0.0	0	0
3327	10	4	0.0	20	48
3328	10	2	0.0	39	89
3329	2	5	0.0	10	12
3472	0	3	0.0	0	0
3094	0	6	0.0	0	0
269	0	7	0.0	0	0
761	0	8	0.0	0	0
1465	0	16	0.0	0	0
2648	0	6	0.0	0	0
2649	0	5	0.1	0	0
3151	0	5	0.0	0	0
3460	0	4	0.0	0	0
1066	0	30	0.00459770114943	0	0
1247	10	11	0.0	18	77
1815	9	13	0.00865800865801	20	63
1978	1	2	0.0	0	10
2251	1	7	0.0	10	4
2252	0	3	0.0	0	0
2256	10	2	0.0	79	62
2257	0	9	0.0	0	0
3324	0	5	0.0	0	0
3325	0	7	0.0	0	0
1009	0	8	0.0	0	0
1576	10	17	0.002849002849	38	61
1914	10	7	0.0	49	364
3259	9	7	0.0166666666667	40	106
3330	0	9	0.0	0	0
3331	0	4	0.0	0	0
3332	10	7	0.00735294117647	54	112
3333	10	2	0.0	43	58
731	0	4	0.0	0	0
748	0	3	0.0	0	0
807	0	2	0.0	0	0
808	0	14	0.0	0	0
809	10	3	0.0	30	41
810	0	14	0.0	0	0
811	0	13	0.0	0	0
812	9	5	0.0	39	76
813	0	14	0.0	0	0
814	10	1	0.0545454545455	80	521
11	10	9	0.0	42	65
12	10	2	0.0	1	62
13	10	7	0.0147058823529	44	52
14	10	6	0.0	47	97
15	0	1	0.0	0	0
16	0	12	0.0	0	0
17	0	7	0.0	0	0
18	0	1	0.0	0	0
19	2	9	0.0	19	12
20	0	16	0.00833333333333	0	0
21	10	4	0.0	29	70
708	0	6	0.0	0	0
1276	0	9	0.0	0	0
1482	0	11	0.0	0	0
1590	0	13	0.0	0	0
1632	0	3	0.0	0	0
2885	0	4	0.0	0	0
3334	0	9	0.0	0	0
3335	0	3	0.0	0	0
3336	0	3	0.0	0	0
3337	1	1	0.0	0	4
460	5	11	0.025	20	31
765	0	3	0.0	0	0
766	1	4	0.0	0	6
767	0	2	0.0	0	0
768	0	7	0.047619047619	0	0
769	10	6	0.00833333333333	10	75
770	0	1	0.0	0	0
771	9	3	0.0151515151515	38	94
772	9	13	0.00865800865801	40	168
773	10	2	0.030303030303	21	97
218	10	4	0.0	56	35
1364	9	44	0.000725689404935	30	90
1365	10	8	0.0	30	86
1366	0	2	0.0	0	0
1367	8	8	0.0	21	27
1368	0	6	0.0	0	0
1369	0	10	0.0444444444444	0	0
1370	0	5	0.0	0	0
1371	0	5	0.0	0	0
1372	10	5	0.0	33	57
296	10	11	0.0	46	52
3618	9	1	0.0	60	54
1344	0	13	0.0	0	0
1655	0	11	0.0	0	0
1798	0	9	0.0	0	0
2626	0	3	0.0	0	0
2877	9	6	0.0	51	48
3338	10	8	0.0	70	55
3339	0	4	0.0	0	0
3340	0	5	0.0	0	0
3341	0	3	0.0	0	0
3342	10	8	0.0	86	49
22	9	4	0.025641025641	30	109
23	10	2	0.030303030303	45	131
24	0	12	0.0	0	0
25	0	8	0.0	0	0
26	0	4	0.0	0	0
27	0	1	0.0	0	0
28	10	7	0.00735294117647	32	118
29	0	1	0.0	0	0
30	0	9	0.0	0	0
31	10	65	0.00324324324324	31	59
730	6	11	0.0	20	46
1240	0	15	0.0190476190476	0	0
2239	9	4	0.0	37	71
2305	0	6	0.0	0	0
2654	10	5	0.0	58	357
2826	0	5	0.0	0	0
3348	0	11	0.0	0	0
3349	0	7	0.0	0	0
3350	10	2	0.0151515151515	40	80
295	0	6	0.0	0	0
1676	10	76	0.000820793433653	29	49
2243	0	5	0.0	0	0
2400	0	7	0.047619047619	0	0
2546	10	10	0.0	29	92
3343	10	6	0.0	28	68
3344	0	1	0.0	0	0
3345	2	3	0.0	20	11
3346	0	2	0.0	0	0
3347	0	2	0.0	0	0
361	0	7	0.047619047619	0	0
1305	10	6	0.0	39	58
1755	0	6	0.0666666666667	0	0
1902	0	11	0.0	0	0
2672	0	7	0.0	0	0
3548	10	9	0.0116959064327	68	62
4043	0	3	0.0	0	0
4413	0	2	0.0	0	0
5642	1	5	0.0	10	3
5643	10	3	0.0	41	44
32	10	9	0.00584795321637	49	65
33	10	3	0.0	18	56
34	9	7	0.0	33	57
35	0	4	0.0	0	0
36	10	20	0.00229885057471	74	128
37	10	10	0.0157894736842	67	428
38	10	12	0.004329004329	20	72
39	0	3	0.0	0	0
40	0	4	0.0	0	0
41	0	1	0.0	0	0
42	0	1	0.0	0	0
84	0	3	0.0	0	0
133	0	7	0.0	0	0
283	0	12	0.0	0	0
1800	0	3	0.0	0	0
2031	0	6	0.0	0	0
2430	9	7	0.0	20	106
3278	0	5	0.0	0	0
3360	0	9	0.0	0	0
3361	9	2	0.0	35	46
3362	0	2	0.0	0	0
599	1	3	0.0	0	2
1373	10	7	0.0	40	34
1557	0	5	0.0	0	0
1669	0	4	0.0	0	0
1725	0	3	0.0	0	0
2035	12	10	0.0	23	59
2138	10	18	0.00529100529101	19	62
3351	0	1	0.0	0	0
3352	0	6	0.0	0	0
1327	9	10	0.00584795321637	9	73
1329	3	7	0.0222222222222	10	12
2063	10	12	0.0	33	49
2562	10	5	0.0761904761905	89	532
2904	10	8	0.00653594771242	10	55
3015	10	10	0.0105263157895	79	415
3411	10	7	0.0	21	33
7717	0	1	0.0	0	0
7718	2	3	0.0	10	20
47	10	65	0.00504504504505	72	101
226	10	74	0.0220883534137	99	627
385	10	56	0.0531468531469	70	570
386	10	77	0.0179096498262	69	101
