0	10	1	0.0	40	48
1	0	9	0.0	0	0
2	0	8	0.0357142857143	0	0
3	10	6	0.0	59	37
4	0	2	0.0	0	0
5	0	6	0.0	0	0
6	0	2	0.0	0	0
7	10	4	0.0	67	74
8	0	2	0.0	0	0
9	10	7	0.0220588235294	79	639
10	10	2	0.0	10	49
540	6	5	0.0363636363636	10	35
581	10	2	0.0454545454545	20	55
1009	10	4	0.0	41	43
1356	8	7	0.0	29	56
1544	0	8	0.0	0	0
2044	10	2	0.0909090909091	70	630
2045	5	1	0.0	29	32
2046	10	3	0.025641025641	50	48
2047	0	3	0.0	0	0
2048	0	2	0.0	0	0
671	10	7	0.0220588235294	47	698
1063	0	9	0.0	0	0
1159	10	12	0.0	10	73
1562	0	8	0.0	0	0
1572	0	3	0.0	0	0
2004	8	4	0.0	25	102
2034	10	9	0.0	30	44
2035	10	11	0.00952380952381	45	48
2036	9	6	0.0	20	57
2037	10	5	0.0	29	44
92	0	35	0.0252100840336	0	0
95	9	77	0.0123119015048	30	43
96	10	71	0.0345679012346	38	690
350	10	65	0.0493693693694	87	736
530	10	89	0.00824572253144	44	46
703	10	48	0.043557168784	11	605
751	10	61	0.0261569416499	65	554
822	10	92	0.0139778683751	74	41
823	0	42	0.00696864111498	0	0
837	10	59	0.0609548167093	77	590
237	0	8	0.0	0	0
430	0	2	0.0	0	0
1164	0	5	0.0	0	0
1574	0	5	0.0	0	0
2038	0	10	0.0	0	0
2039	0	4	0.0	0	0
2040	1	1	0.0	0	8
2041	9	10	0.00584795321637	39	66
2042	0	2	0.0	0	0
2043	0	2	0.0	0	0
11	10	7	0.0	28	34
12	0	2	0.0	0	0
13	0	2	0.0	0	0
14	5	3	0.0	13	22
15	3	8	0.0	19	9
16	0	4	0.0	0	0
17	0	2	0.0	0	0
18	0	1	0.0	0	0
19	10	6	0.00833333333333	21	75
20	10	4	0.021978021978	70	323
1373	0	6	0.0	0	0
2049	1	2	0.0	10	8
2050	0	9	0.0	0	0
2051	9	2	0.0	38	58
2052	3	3	0.0	8	31
177	10	6	0.00833333333333	32	135
2355	9	2	0.0	40	47
2356	0	1	0.0	0	0
347	0	8	0.0357142857143	0	0
589	0	13	0.0384615384615	0	0
1459	1	6	0.047619047619	0	8
1557	0	29	0.0	0	0
1571	10	3	0.0128205128205	48	47
2060	0	2	0.0	0	0
2061	10	1	0.0	47	49
2062	0	4	0.0	0	0
2063	0	6	0.0	0	0
2064	0	3	0.333333333333	0	0
90	10	83	0.049322113137	89	766
356	10	89	0.00989486703772	22	40
531	10	77	0.0130981021117	59	39
1436	10	11	0.0142857142857	43	59
1909	10	6	0.00833333333333	30	49
1910	10	2	0.0	31	63
1911	0	5	0.0	0	0
1912	0	1	0.0	0	0
1913	0	1	0.0	0	0
21	10	4	0.0	30	32
22	0	1	0.0	0	0
23	0	3	0.0	0	0
24	0	3	0.0	0	0
25	10	2	0.0454545454545	59	411
26	0	5	0.0	0	0
27	0	2	0.0	0	0
28	10	1	0.181818181818	58	546
29	0	1	0.0	0	0
30	0	10	0.0	0	0
31	10	4	0.010989010989	54	40
534	10	79	0.0173646578141	39	50
752	10	79	0.0477528089888	89	729
824	10	69	0.0321324245375	49	571
1237	0	5	0.2	0	0
1643	10	12	0.0	45	59
2091	0	4	0.0	0	0
2092	0	1	0.0	0	0
2093	0	2	0.0	0	0
564	1	38	0.00674763832659	0	2
707	0	30	0.0390804597701	0	0
1042	9	77	0.044049247606	77	695
1073	0	26	0.0153846153846	0	0
1309	8	69	0.0379357484621	58	506
1365	10	59	0.0626598465473	69	689
1656	0	28	0.0132275132275	0	0
270	0	5	0.0	0	0
1765	10	2	0.0	30	55
1975	0	4	0.0	0	0
2053	10	3	0.0	31	55
2054	0	7	0.0	0	0
2055	10	5	0.00952380952381	30	54
2056	0	4	0.166666666667	0	0
2057	10	2	0.19696969697	79	618
2058	4	2	0.0	20	19
2059	10	6	0.0	50	48
32	10	7	0.00735294117647	20	51
33	0	2	0.0	0	0
34	0	1	0.0	0	0
35	0	4	0.0	0	0
36	0	17	0.0	0	0
37	0	2	0.0	0	0
38	0	1	0.0	0	0
39	10	8	0.00653594771242	9	47
