3466	8	8	0.214285714286	59	59
937	5	5	0.3	44	44
5233	2	2	1.0	21	21
8579	5	5	0.3	35	35
10310	13	13	0.0512820512821	146	146
15931	10	10	0.2	97	97
17038	17	17	0.132352941176	157	157
18720	3	3	1.0	22	22
19607	4	4	0.666666666667	26	26
1854	8	8	0.25	49	49
4583	3	3	0.333333333333	34	34
9572	34	34	0.0659536541889	410	410
10841	7	7	0.0952380952381	71	71
13056	10	10	0.177777777778	102	102
14982	2	2	1.0	23	23
16310	17	17	0.0882352941176	208	208
19640	25	25	0.243333333333	503	503
23855	8	8	0.142857142857	63	63
24372	1	1	0.0	13	13
24814	21	21	0.266666666667	174	174
5052	29	29	0.0615763546798	314	314
899	3	3	0.666666666667	59	59
1796	2	2	1.0	40	40
2287	14	14	0.175824175824	136	136
3096	12	12	0.272727272727	139	139
3386	11	11	0.418181818182	117	117
4472	4	4	0.166666666667	59	59
5346	20	20	0.0789473684211	154	154
5740	1	1	0.0	29	29
6094	4	4	0.5	66	66
6376	2	2	1.0	33	33
9124	24	24	0.0905797101449	160	160
10235	13	13	0.179487179487	173	173
10427	8	8	0.285714285714	115	115
10597	6	6	0.2	67	67
15159	4	4	0.5	57	57
16148	18	18	0.117647058824	267	267
16741	7	7	0.238095238095	76	76
18235	1	1	0.0	29	29
18549	1	1	0.0	29	29
19297	16	16	0.075	152	152
20511	32	32	0.316532258065	516	516
20595	9	9	0.194444444444	121	121
20613	10	10	0.2	117	117
24371	22	22	0.142857142857	282	282
24559	23	23	0.0592885375494	195	195
24731	1	1	0.0	29	29
25102	7	7	0.47619047619	122	122
25271	16	16	0.175	307	307
25396	23	23	0.573122529644	508	508
1658	6	6	0.4	68	68
4822	2	2	1.0	24	24
6864	2	2	1.0	26	26
7689	32	32	0.0504032258065	346	346
7926	9	9	0.25	129	129
10268	7	7	0.142857142857	49	49
12971	1	1	0.0	20	20
18600	4	4	0.333333333333	36	36
20421	3	3	0.333333333333	34	34
20886	2	2	1.0	44	44
21048	6	6	0.2	49	49
22393	5	5	0.3	78	78
23186	6	6	0.466666666667	80	80
23214	4	4	0.166666666667	25	25
23298	2	2	1.0	44	44
23945	3	3	1.0	50	50
24939	3	3	0.333333333333	47	47
339	30	30	0.351724137931	502	502
624	17	17	0.338235294118	277	277
3731	9	9	1.0	124	124
4743	25	25	0.5	537	537
5407	9	9	1.0	124	124
6610	68	68	0.470588235294	2769	2769
6700	31	31	0.202150537634	563	563
8045	15	15	0.32380952381	311	311
9099	9	9	1.0	124	124
9639	31	31	0.369892473118	573	573
9785	68	68	0.486830553117	2759	2759
12141	5	5	0.1	59	59
15184	13	13	0.538461538462	155	155
15784	11	11	0.527272727273	282	282
18719	22	22	0.298701298701	645	645
19870	21	21	0.557142857143	448	448
20532	20	20	0.515789473684	427	427
22527	25	25	0.406666666667	472	472
23576	4	4	0.333333333333	35	35
23577	9	9	1.0	124	124
23649	9	9	1.0	124	124
24199	6	6	0.2	84	84
24293	20	20	0.252631578947	257	257
25201	13	13	0.525641025641	209	209
10243	14	14	0.384615384615	371	371
6774	27	27	0.282051282051	677	677
8049	8	8	1.0	328	328
8053	3	3	1.0	34	34
8517	7	7	0.428571428571	95	95
11964	13	13	0.179487179487	113	113
15538	14	14	0.428571428571	391	391
16694	9	9	0.305555555556	89	89
18648	4	4	0.333333333333	36	36
19423	63	63	0.533538146441	2641	2641
21012	81	81	0.363888888889	2901	2901
22457	30	30	0.183908045977	610	610
22691	77	77	0.358168147642	2709	2709
23452	22	22	0.385281385281	623	623
16174	4	4	0.333333333333	26	26
16470	1	1	0.0	1	1
17822	1	1	0.0	1	1
14265	37	37	0.021021021021	218	218
392	1	1	0.0	37	37
2485	2	2	1.0	62	62
2949	9	9	0.138888888889	173	173
3173	1	1	0.0	37	37
3441	6	6	0.2	57	57
3593	6	6	0.0666666666667	60	60
3853	1	1	0.0	37	37
3927	2	2	1.0	41	41
3937	4	4	0.5	69	69
3939	18	18	0.888888888889	346	346
5107	18	18	0.0980392156863	202	202
5218	2	2	1.0	39	39
5230	2	2	0.0	47	47
6030	4	4	0.166666666667	60	60
7350	19	19	0.0877192982456	173	173
7504	11	11	0.145454545455	107	107
7601	2	2	1.0	39	39
8718	2	2	1.0	42	42
9522	5	5	0.2	85	85
11621	7	7	0.714285714286	87	87
12498	2	2	0.0	49	49
12691	2	2	1.0	43	43
15251	1	1	0.0	37	37
16020	7	7	0.47619047619	91	91
16261	1	1	0.0	37	37
17156	3	3	1.0	43	43
17626	16	16	0.133333333333	134	134
18622	2	2	1.0	43	43
19059	6	6	0.333333333333	64	64
19525	3	3	1.0	43	43
19738	5	5	0.3	123	123
20122	4	4	0.333333333333	63	63
20432	5	5	0.3	46	46
21866	1	1	0.0	37	37
22074	10	10	0.0888888888889	113	113
23721	3	3	1.0	43	43
8916	11	11	0.0909090909091	90	90
13556	20	20	0.0736842105263	191	191
14485	21	21	0.1	350	350
8612	18	18	0.183006535948	211	211
615	18	18	0.16339869281	134	134
743	9	9	0.25	87	87
2076	2	2	1.0	28	28
4515	8	8	0.464285714286	89	89
5773	4	4	1.0	58	58
9482	21	21	0.228571428571	569	569
10822	2	2	1.0	20	20
11175	9	9	0.638888888889	284	284
11604	5	5	1.0	65	65
14004	2	2	1.0	20	20
15003	62	62	0.575356953993	2650	2650
15552	18	18	0.241830065359	352	352
15814	12	12	0.181818181818	131	131
16083	10	10	0.377777777778	90	90
17932	11	11	0.309090909091	126	126
20001	1	1	0.0	18	18
20100	12	12	0.136363636364	147	147
23481	5	5	1.0	128	128
16258	13	13	0.102564102564	72	72
1356	4	4	0.333333333333	21	21
1727	7	7	0.0	72	72
2752	4	4	0.333333333333	53	53
4125	5	5	0.3	86	86
6667	3	3	1.0	29	29
6825	2	2	1.0	17	17
10039	11	11	0.127272727273	71	71
10351	3	3	1.0	29	29
11082	12	12	0.833333333333	269	269
14123	13	13	0.102564102564	74	74
16676	2	2	1.0	17	17
21194	1	1	0.0	13	13
10912	3	3	0.666666666667	18	18
14534	12	12	0.136363636364	64	64
17268	4	4	0.5	63	63
19783	1	1	0.0	13	13
21705	3	3	0.333333333333	43	43
22836	3	3	0.666666666667	18	18
2710	33	33	0.0473484848485	242	242
62	7	7	0.190476190476	86	86
106	4	4	0.5	47	47
260	5	5	0.4	60	60
2959	10	10	0.222222222222	97	97
3677	12	12	0.181818181818	130	130
4708	3	3	1.0	47	47
5172	10	10	0.222222222222	83	83
5541	6	6	0.4	77	77
5794	3	3	0.666666666667	40	40
5807	9	9	0.166666666667	145	145
6575	11	11	0.254545454545	92	92
8458	2	2	1.0	43	43
10601	2	2	1.0	35	35
11401	2	2	1.0	36	36
13026	4	4	0.5	45	45
13205	5	5	0.4	53	53
13659	8	8	0.214285714286	66	66
13989	10	10	0.133333333333	105	105
14007	4	4	0.5	57	57
14009	3	3	0.333333333333	53	53
14599	30	30	0.0781609195402	316	316
15301	2	2	1.0	35	35
18757	8	8	0.285714285714	130	130
20934	5	5	0.4	48	48
21543	7	7	0.0952380952381	62	62
22184	7	7	0.190476190476	94	94
23647	12	12	0.227272727273	161	161
23708	16	16	0.1	188	188
25916	10	10	0.2	93	93
26023	3	3	1.0	42	42
26051	2	2	0.0	34	34
26100	2	2	1.0	38	38
214	7	7	0.285714285714	98	98
5435	3	3	1.0	21	21
6512	49	49	0.656462585034	1651	1651
10590	7	7	0.428571428571	95	95
23559	3	3	1.0	21	21
1765	8	8	0.0714285714286	35	35
3032	12	12	0.166666666667	134	134
5302	11	11	0.2	129	129
7383	13	13	0.128205128205	160	160
7442	18	18	0.156862745098	210	210
7768	10	10	0.2	103	103
13276	26	26	0.12	341	341
17266	9	9	0.305555555556	113	113
22415	12	12	0.0909090909091	116	116
10794	2	2	1.0	8	8
7050	6	6	0.266666666667	37	37
25850	2	2	1.0	8	8
10113	12	12	0.19696969697	113	113
10657	2	2	1.0	14	14
12130	11	11	0.218181818182	122	122
17172	8	8	0.285714285714	46	46
4846	22	22	0.34632034632	434	434
676	26	26	0.138461538462	466	466
824	13	13	0.730769230769	302	302
2133	12	12	0.848484848485	261	261
2654	38	38	0.250355618777	732	732
4748	19	19	0.824561403509	425	425
5672	2	2	1.0	41	41
10549	4	4	0.666666666667	99	99
12928	11	11	1.0	257	257
13220	11	11	0.290909090909	147	147
14419	14	14	0.659340659341	399	399
17330	17	17	0.477941176471	300	300
17439	29	29	0.399014778325	540	540
18487	27	27	0.213675213675	427	427
20850	15	15	0.219047619048	262	262
22779	11	11	1.0	257	257
23382	30	30	0.204597701149	500	500
24029	5	5	0.4	82	82
11785	21	21	0.133333333333	420	420
45	49	49	0.825680272109	2473	2473
46	42	42	1.0	2262	2262
570	48	48	0.875886524823	2443	2443
773	55	55	0.700336700337	2562	2562
1653	56	56	0.653246753247	2513	2513
2212	47	47	0.918593894542	2437	2437
2741	65	65	0.541346153846	2789	2789
2952	45	45	0.994949494949	2428	2428
3372	49	49	0.855442176871	2474	2474
4046	1	1	0.0	68	68
4164	54	54	0.698812019567	2473	2473
4511	45	45	0.917171717172	2316	2316
4513	43	43	1.0	2343	2343
5262	1	1	0.0	68	68
6179	46	46	0.951690821256	2428	2428
6830	45	45	0.994949494949	2428	2428
7956	56	56	0.684415584416	2573	2573
8879	45	45	0.994949494949	2428	2428
11241	49	49	0.844387755102	2471	2471
11472	45	45	0.994949494949	2428	2428
12365	77	77	0.387218045113	2831	2831
12496	48	48	0.881205673759	2470	2470
12678	4	4	0.5	88	88
12781	57	57	0.658521303258	2584	2584
12851	45	45	0.994949494949	2428	2428
14540	46	46	0.952657004831	2434	2434
14807	60	60	0.596610169492	2618	2618
15659	45	45	0.994949494949	2428	2428
16159	4	4	0.166666666667	120	120
17655	66	66	0.48951048951	2735	2735
17692	45	45	0.994949494949	2428	2428
18894	47	47	0.9111933395	2435	2435
19961	45	45	0.994949494949	2428	2428
20108	45	45	0.994949494949	2428	2428
20562	45	45	0.994949494949	2428	2428
20635	47	47	0.916743755782	2434	2434
21281	79	79	0.346640701071	2678	2678
21508	67	67	0.498869289914	2669	2669
21847	48	48	0.88829787234	2446	2446
22798	6	6	0.266666666667	122	122
22887	47	47	0.915818686401	2460	2460
23293	53	53	0.728592162554	2536	2536
24955	51	51	0.797647058824	2515	2515
25346	56	56	0.684415584416	2589	2589
25758	51	51	0.776470588235	2472	2472
934	7	7	0.52380952381	130	130
5579	1	1	0.0	31	31
9755	31	31	0.331182795699	715	715
10550	4	4	1.0	54	54
16032	16	16	0.2	310	310
17331	1	1	0.0	31	31
17603	4	4	0.333333333333	84	84
20644	6	6	0.8	200	200
22497	4	4	1.0	54	54
23387	2	2	1.0	58	58
23907	5	5	0.6	58	58
24924	22	22	0.034632034632	196	196
25080	14	14	0.274725274725	236	236
